date,hour,temperature_c,humidity_pct,wind_speed_ms,visibility_10m,dew_point_c,solar_radiation_mjm2,rainfall_mm,snowfall_cm,holiday,functioning_day,month,day_of_week,season_Autumn,season_Spring,season_Summer,season_Winter,rented_bike_count
2018-01-31,22,-4.2,48,1.0,2000,-13.5,0.0,0.0,1.6,0,1,1,2,0,0,0,1,188
2018-01-31,23,-4.7,53,1.3,2000,-12.8,0.0,0.0,1.6,0,1,1,2,0,0,0,1,132
2018-02-01,0,-5.2,56,1.4,1996,-12.6,0.0,0.0,1.6,0,1,2,3,0,0,0,1,122
2018-02-01,1,-5.4,54,1.7,1996,-13.2,0.0,0.0,1.6,0,1,2,3,0,0,0,1,149
2018-02-01,2,-5.5,53,2.1,1980,-13.5,0.0,0.0,1.6,0,1,2,3,0,0,0,1,103
2018-02-01,3,-6.2,57,1.6,1874,-13.3,0.0,0.0,1.6,0,1,2,3,0,0,0,1,81
2018-02-01,4,-7.1,56,1.8,1841,-14.4,0.0,0.0,1.6,0,1,2,3,0,0,0,1,37
2018-02-01,5,-7.8,65,2.3,1737,-13.2,0.0,0.0,1.6,0,1,2,3,0,0,0,1,51
2018-02-01,6,-8.1,59,0.7,1915,-14.7,0.0,0.0,1.6,0,1,2,3,0,0,0,1,95
2018-02-01,7,-8.7,64,0.5,1972,-14.2,0.0,0.0,1.6,0,1,2,3,0,0,0,1,244
2018-02-01,8,-8.6,59,1.0,1948,-15.1,0.01,0.0,1.6,0,1,2,3,0,0,0,1,459
2018-02-01,9,-7.9,50,0.6,1805,-16.5,0.23,0.0,1.6,0,1,2,3,0,0,0,1,259
2018-02-01,10,-5.0,41,0.5,1799,-16.2,0.64,0.0,1.5,0,1,2,3,0,0,0,1,168
2018-02-01,11,-2.6,33,1.5,1830,-16.6,0.95,0.0,1.4,0,1,2,3,0,0,0,1,194
2018-02-01,12,-1.1,31,1.3,1869,-16.1,1.2,0.0,1.3,0,1,2,3,0,0,0,1,240
2018-02-01,13,0.3,28,3.1,1988,-16.1,1.3,0.0,1.0,0,1,2,3,0,0,0,1,233
2018-02-01,14,0.8,23,3.2,2000,-18.0,1.29,0.0,0.5,0,1,2,3,0,0,0,1,256
2018-02-01,15,0.7,25,3.0,1987,-17.1,1.12,0.0,0.0,0,1,2,3,0,0,0,1,293
2018-02-01,16,1.1,26,2.1,1957,-16.3,0.82,0.0,0.0,0,1,2,3,0,0,0,1,268
2018-02-01,17,0.3,26,2.4,1977,-17.0,0.45,0.0,0.0,0,1,2,3,0,0,0,1,341
2018-02-01,18,-1.0,28,1.9,2000,-17.2,0.08,0.0,0.0,0,1,2,3,0,0,0,1,542
2018-02-01,19,-1.8,32,1.5,2000,-16.3,0.0,0.0,0.0,0,1,2,3,0,0,0,1,344
2018-02-01,20,-2.4,36,1.0,2000,-15.4,0.0,0.0,0.0,0,1,2,3,0,0,0,1,263
2018-02-01,21,-3.2,47,1.8,1917,-12.9,0.0,0.0,0.0,0,1,2,3,0,0,0,1,257
2018-02-01,22,-3.9,52,1.2,1871,-12.3,0.0,0.0,0.0,0,1,2,3,0,0,0,1,235
2018-02-01,23,-4.5,55,0.4,1908,-12.1,0.0,0.0,0.0,0,1,2,3,0,0,0,1,143
2018-02-02,0,-4.9,56,1.1,1982,-12.3,0.0,0.0,0.0,0,1,2,4,0,0,0,1,138
2018-02-02,1,-5.2,56,0.9,1973,-12.6,0.0,0.0,0.0,0,1,2,4,0,0,0,1,159
2018-02-02,2,-5.7,59,0.3,1951,-12.4,0.0,0.0,0.0,0,1,2,4,0,0,0,1,102
2018-02-02,3,-6.3,63,0.9,1425,-12.2,0.0,0.0,0.0,0,1,2,4,0,0,0,1,65
2018-02-02,4,-6.7,65,1.1,1705,-12.1,0.0,0.0,0.0,0,1,2,4,0,0,0,1,47
2018-02-02,5,-6.8,61,0.2,1724,-13.0,0.0,0.0,0.0,0,1,2,4,0,0,0,1,48
2018-02-02,6,-7.0,62,1.3,1830,-13.0,0.0,0.0,0.0,0,1,2,4,0,0,0,1,115
2018-02-02,7,-7.4,62,1.5,1909,-13.4,0.0,0.0,0.0,0,1,2,4,0,0,0,1,267
2018-02-02,8,-7.4,58,2.2,1882,-14.2,0.01,0.0,0.0,0,1,2,4,0,0,0,1,558
2018-02-02,9,-6.5,54,1.2,1541,-14.2,0.22,0.0,0.0,0,1,2,4,0,0,0,1,280
2018-02-02,10,-4.1,43,1.2,1187,-14.8,0.59,0.0,0.0,0,1,2,4,0,0,0,1,187
2018-02-02,11,-1.4,37,1.0,1317,-14.2,0.91,0.0,0.0,0,1,2,4,0,0,0,1,234
2018-02-02,12,0.9,37,1.5,1283,-12.1,1.12,0.0,0.0,0,1,2,4,0,0,0,1,303
2018-02-02,13,1.6,29,2.2,1662,-14.5,1.2,0.0,0.0,0,1,2,4,0,0,0,1,294
2018-02-02,14,3.2,26,2.2,1499,-14.5,1.16,0.0,0.0,0,1,2,4,0,0,0,1,293
2018-02-02,15,3.6,26,2.4,1687,-14.1,0.99,0.0,0.0,0,1,2,4,0,0,0,1,310
2018-02-02,16,2.9,26,3.0,1968,-14.7,0.69,0.0,0.0,0,1,2,4,0,0,0,1,330
2018-02-02,17,2.0,25,2.3,1998,-16.0,0.34,0.0,0.0,0,1,2,4,0,0,0,1,382
2018-02-02,18,0.5,37,3.0,1733,-12.5,0.06,0.0,0.0,0,1,2,4,0,0,0,1,592
2018-02-02,19,-0.5,43,2.5,1666,-11.5,0.0,0.0,0.0,0,1,2,4,0,0,0,1,379
2018-02-02,20,-1.3,51,2.4,1481,-10.1,0.0,0.0,0.0,0,1,2,4,0,0,0,1,241
2018-02-02,21,-2.0,61,1.7,1655,-8.5,0.0,0.0,0.0,0,1,2,4,0,0,0,1,225
2018-02-02,22,-2.4,63,1.3,1523,-8.4,0.0,0.0,0.0,0,1,2,4,0,0,0,1,227
2018-02-02,23,-2.6,69,2.0,1434,-7.5,0.0,0.0,0.0,0,1,2,4,0,0,0,1,178
2018-02-03,0,-2.5,69,2.2,1366,-7.4,0.0,0.0,0.0,0,1,2,5,0,0,0,1,182
2018-02-03,1,-2.3,71,3.2,1078,-6.8,0.0,0.0,0.0,0,1,2,5,0,0,0,1,184
2018-02-03,2,-3.4,82,4.2,184,-6.0,0.0,0.0,0.0,0,1,2,5,0,0,0,1,123
2018-02-03,3,-4.4,80,4.3,346,-7.3,0.0,0.1,0.1,0,1,2,5,0,0,0,1,60
2018-02-03,4,-5.6,74,4.0,387,-9.5,0.0,0.0,0.2,0,1,2,5,0,0,0,1,35
2018-02-03,5,-6.3,65,3.9,1521,-11.8,0.0,0.0,0.3,0,1,2,5,0,0,0,1,31
2018-02-03,6,-7.8,57,4.8,1867,-14.8,0.0,0.4,0.3,0,1,2,5,0,0,0,1,33
2018-02-03,7,-8.8,58,4.0,1942,-15.5,0.0,0.0,0.3,0,1,2,5,0,0,0,1,67
2018-02-03,8,-9.5,56,3.5,1979,-16.6,0.01,0.0,0.3,0,1,2,5,0,0,0,1,116
2018-02-03,9,-9.4,47,3.3,1995,-18.6,0.42,0.0,0.3,0,1,2,5,0,0,0,1,168
2018-02-03,10,-8.5,43,4.0,1797,-18.8,1.09,0.0,0.2,0,1,2,5,0,0,0,1,144
2018-02-03,11,-7.7,41,4.6,1984,-18.7,1.65,0.0,0.2,0,1,2,5,0,0,0,1,195
2018-02-03,12,-6.0,38,3.4,1930,-18.0,2.04,0.0,0.0,0,1,2,5,0,0,0,1,192
2018-02-03,13,-5.8,38,3.7,1961,-17.8,2.25,0.0,0.0,0,1,2,5,0,0,0,1,229
2018-02-03,14,-5.0,31,4.0,2000,-19.5,2.18,0.0,0.0,0,1,2,5,0,0,0,1,196
2018-02-03,15,-4.5,31,4.3,1979,-19.1,1.91,0.0,0.0,0,1,2,5,0,0,0,1,210
2018-02-03,16,-4.2,31,3.5,1974,-18.8,1.42,0.0,0.0,0,1,2,5,0,0,0,1,205
2018-02-03,17,-5.6,32,4.6,2000,-19.7,0.53,0.0,0.0,0,1,2,5,0,0,0,1,211
2018-02-03,18,-6.6,36,4.4,2000,-19.2,0.15,0.0,0.0,0,1,2,5,0,0,0,1,175
2018-02-03,19,-7.6,32,4.8,2000,-21.4,0.0,0.0,0.0,0,1,2,5,0,0,0,1,135
2018-02-03,20,-8.5,31,4.1,2000,-22.6,0.0,0.0,0.0,0,1,2,5,0,0,0,1,109
2018-02-03,21,-9.1,38,2.7,2000,-20.8,0.0,0.0,0.0,0,1,2,5,0,0,0,1,107
2018-02-03,22,-9.7,45,3.0,2000,-19.4,0.0,0.0,0.0,0,1,2,5,0,0,0,1,92
2018-02-03,23,-10.0,48,2.6,2000,-18.9,0.0,0.0,0.0,0,1,2,5,0,0,0,1,91
2018-02-04,0,-10.4,49,2.4,2000,-19.0,0.0,0.0,0.0,0,1,2,6,0,0,0,1,98
2018-02-04,1,-10.5,48,3.1,2000,-19.4,0.0,0.0,0.0,0,1,2,6,0,0,0,1,90
2018-02-04,2,-10.5,49,2.0,2000,-19.1,0.0,0.0,0.0,0,1,2,6,0,0,0,1,60
2018-02-04,3,-10.6,47,3.7,2000,-19.7,0.0,0.0,0.0,0,1,2,6,0,0,0,1,54
2018-02-04,4,-11.2,47,2.3,2000,-20.3,0.0,0.0,0.0,0,1,2,6,0,0,0,1,35
2018-02-04,5,-11.5,51,3.3,1996,-19.6,0.0,0.0,0.0,0,1,2,6,0,0,0,1,21
2018-02-04,6,-11.8,54,2.4,1917,-19.2,0.0,0.0,0.0,0,1,2,6,0,0,0,1,23
2018-02-04,7,-12.4,54,2.5,1790,-19.8,0.0,0.0,0.0,0,1,2,6,0,0,0,1,34
2018-02-04,8,-12.8,56,2.4,1507,-19.7,0.02,0.0,0.0,0,1,2,6,0,0,0,1,70
2018-02-04,9,-12.4,51,3.8,1415,-20.4,0.38,0.0,0.0,0,1,2,6,0,0,0,1,97
2018-02-04,10,-11.2,43,3.5,1359,-21.3,1.04,0.0,0.0,0,1,2,6,0,0,0,1,103
2018-02-04,11,-9.7,37,2.8,1436,-21.6,1.57,0.0,0.0,0,1,2,6,0,0,0,1,115
2018-02-04,12,-8.3,32,1.8,1295,-22.1,1.99,0.0,0.0,0,1,2,6,0,0,0,1,165
2018-02-04,13,-8.3,34,4.0,1561,-21.4,2.22,0.0,0.0,0,1,2,6,0,0,0,1,152
2018-02-04,14,-7.4,33,4.0,1713,-20.9,2.17,0.0,0.0,0,1,2,6,0,0,0,1,177
2018-02-04,15,-6.4,30,4.9,1939,-21.1,1.89,0.0,0.0,0,1,2,6,0,0,0,1,190
2018-02-04,16,-5.4,29,3.6,1979,-20.6,1.4,0.0,0.0,0,1,2,6,0,0,0,1,181
2018-02-04,17,-5.9,27,3.6,1974,-21.9,0.81,0.0,0.0,0,1,2,6,0,0,0,1,184
2018-02-04,18,-7.0,26,4.1,2000,-23.3,0.16,0.0,0.0,0,1,2,6,0,0,0,1,154
2018-02-04,19,-7.7,31,3.3,2000,-21.9,0.0,0.0,0.0,0,1,2,6,0,0,0,1,124
2018-02-04,20,-8.2,28,3.5,2000,-23.5,0.0,0.0,0.0,0,1,2,6,0,0,0,1,98
2018-02-04,21,-8.9,35,3.2,2000,-21.6,0.0,0.0,0.0,0,1,2,6,0,0,0,1,107
2018-02-04,22,-9.7,45,1.3,2000,-19.4,0.0,0.0,0.0,0,1,2,6,0,0,0,1,78
2018-02-04,23,-10.3,48,2.0,2000,-19.2,0.0,0.0,0.0,0,1,2,6,0,0,0,1,77
2018-02-05,0,-10.5,52,2.4,2000,-18.4,0.0,0.0,0.0,0,1,2,0,0,0,0,1,82
2018-02-05,1,-11.2,54,1.0,2000,-18.6,0.0,0.0,0.0,0,1,2,0,0,0,0,1,52
2018-02-05,2,-11.2,55,1.5,2000,-18.4,0.0,0.0,0.0,0,1,2,0,0,0,0,1,39
2018-02-05,3,-11.3,54,0.6,2000,-18.7,0.0,0.0,0.0,0,1,2,0,0,0,0,1,33
2018-02-05,4,-11.7,51,1.2,2000,-19.8,0.0,0.0,0.0,0,1,2,0,0,0,0,1,20
2018-02-05,5,-11.6,45,2.4,2000,-21.1,0.0,0.0,0.0,0,1,2,0,0,0,0,1,37
2018-02-05,6,-11.5,40,2.3,2000,-22.4,0.0,0.0,0.0,0,1,2,0,0,0,0,1,110
2018-02-05,7,-11.6,44,1.6,2000,-21.4,0.0,0.0,0.0,0,1,2,0,0,0,0,1,227
2018-02-05,8,-11.5,40,2.8,2000,-22.4,0.02,0.0,0.0,0,1,2,0,0,0,0,1,433
2018-02-05,9,-11.1,38,2.4,1945,-22.6,0.43,0.0,0.0,0,1,2,0,0,0,0,1,216
2018-02-05,10,-9.6,32,3.7,2000,-23.2,1.14,0.0,0.0,0,1,2,0,0,0,0,1,123
2018-02-05,11,-8.5,27,4.7,1894,-24.2,1.73,0.0,0.0,0,1,2,0,0,0,0,1,156
2018-02-05,12,-7.8,28,4.1,2000,-23.1,2.12,0.0,0.0,0,1,2,0,0,0,0,1,157
2018-02-05,13,-7.0,25,4.2,1999,-23.7,2.29,0.0,0.0,0,1,2,0,0,0,0,1,169
2018-02-05,14,-6.4,24,4.6,1970,-23.7,2.23,0.0,0.0,0,1,2,0,0,0,0,1,170
2018-02-05,15,-5.7,25,4.4,1995,-22.6,1.94,0.0,0.0,0,1,2,0,0,0,0,1,169
2018-02-05,16,-5.4,25,3.4,1985,-22.3,1.44,0.0,0.0,0,1,2,0,0,0,0,1,199
2018-02-05,17,-6.4,28,4.5,2000,-21.9,0.81,0.0,0.0,0,1,2,0,0,0,0,1,225
2018-02-05,18,-7.6,29,3.5,2000,-22.6,0.16,0.0,0.0,0,1,2,0,0,0,0,1,388
2018-02-05,19,-8.3,29,4.1,2000,-23.2,0.0,0.0,0.0,0,1,2,0,0,0,0,1,246
2018-02-05,20,-9.1,35,3.8,2000,-21.7,0.0,0.0,0.0,0,1,2,0,0,0,0,1,206
2018-02-05,21,-9.8,41,3.9,1949,-20.6,0.0,0.0,0.0,0,1,2,0,0,0,0,1,177
2018-02-05,22,-10.3,43,3.7,1876,-20.5,0.0,0.0,0.0,0,1,2,0,0,0,0,1,183
2018-02-05,23,-10.5,47,2.8,1794,-19.6,0.0,0.0,0.0,0,1,2,0,0,0,0,1,115
2018-02-06,0,-10.6,47,3.5,1803,-19.7,0.0,0.0,0.0,0,1,2,1,0,0,0,1,126
2018-02-06,1,-10.9,36,3.3,2000,-23.0,0.0,0.0,0.0,0,1,2,1,0,0,0,1,87
2018-02-06,2,-11.2,36,2.9,1981,-23.3,0.0,0.0,0.0,0,1,2,1,0,0,0,1,59
2018-02-06,3,-11.6,35,3.2,1992,-24.0,0.0,0.0,0.0,0,1,2,1,0,0,0,1,36
2018-02-06,4,-12.0,36,2.7,1998,-24.0,0.0,0.0,0.0,0,1,2,1,0,0,0,1,32
2018-02-06,5,-12.3,37,2.9,2000,-24.0,0.0,0.0,0.0,0,1,2,1,0,0,0,1,40
2018-02-06,6,-12.5,40,3.4,1991,-23.3,0.0,0.0,0.0,0,1,2,1,0,0,0,1,94
2018-02-06,7,-12.7,41,3.7,1982,-23.2,0.0,0.0,0.0,0,1,2,1,0,0,0,1,213
2018-02-06,8,-12.7,41,3.1,2000,-23.2,0.02,0.0,0.0,0,1,2,1,0,0,0,1,438
2018-02-06,9,-12.3,39,3.7,1984,-23.4,0.45,0.0,0.0,0,1,2,1,0,0,0,1,217
2018-02-06,10,-11.3,35,4.2,1848,-23.7,1.15,0.0,0.0,0,1,2,1,0,0,0,1,128
2018-02-06,11,-9.9,32,3.3,1863,-23.5,1.72,0.0,0.0,0,1,2,1,0,0,0,1,175
2018-02-06,12,-8.2,31,2.7,1858,-22.3,2.09,0.0,0.0,0,1,2,1,0,0,0,1,172
2018-02-06,13,-7.5,28,4.3,1904,-22.9,2.3,0.0,0.0,0,1,2,1,0,0,0,1,165
2018-02-06,14,-7.0,26,4.4,1986,-23.3,2.24,0.0,0.0,0,1,2,1,0,0,0,1,147
2018-02-06,15,-5.9,25,3.1,1936,-22.8,1.93,0.0,0.0,0,1,2,1,0,0,0,1,171
2018-02-06,16,-5.9,24,3.5,2000,-23.2,1.44,0.0,0.0,0,1,2,1,0,0,0,1,175
2018-02-06,17,-6.6,29,2.5,2000,-21.7,0.68,0.0,0.0,0,1,2,1,0,0,0,1,227
2018-02-06,18,-7.6,36,3.3,2000,-20.1,0.11,0.0,0.0,0,1,2,1,0,0,0,1,392
2018-02-06,19,-8.4,37,4.0,2000,-20.5,0.0,0.0,0.0,0,1,2,1,0,0,0,1,251
2018-02-06,20,-9.6,34,2.6,2000,-22.5,0.0,0.0,0.0,0,1,2,1,0,0,0,1,193
2018-02-06,21,-10.6,39,3.1,2000,-21.9,0.0,0.0,0.0,0,1,2,1,0,0,0,1,175
2018-02-06,22,-11.1,43,1.8,1960,-21.2,0.0,0.0,0.0,0,1,2,1,0,0,0,1,169
2018-02-06,23,-11.8,46,1.1,1860,-21.1,0.0,0.0,0.0,0,1,2,1,0,0,0,1,106
2018-02-07,0,-12.3,47,0.4,1848,-21.3,0.0,0.0,0.0,0,1,2,2,0,0,0,1,116
2018-02-07,1,-12.3,47,1.9,1837,-21.3,0.0,0.0,0.0,0,1,2,2,0,0,0,1,96
2018-02-07,2,-12.5,50,1.0,1722,-20.8,0.0,0.0,0.0,0,1,2,2,0,0,0,1,83
2018-02-07,3,-12.5,49,1.5,1885,-21.0,0.0,0.0,0.0,0,1,2,2,0,0,0,1,51
2018-02-07,4,-13.1,54,0.7,1369,-20.4,0.0,0.0,0.0,0,1,2,2,0,0,0,1,34
2018-02-07,5,-13.0,53,0.7,1810,-20.5,0.0,0.0,0.0,0,1,2,2,0,0,0,1,45
2018-02-07,6,-13.2,50,0.5,1873,-21.4,0.0,0.0,0.0,0,1,2,2,0,0,0,1,92
2018-02-07,7,-13.2,56,0.9,1665,-20.1,0.0,0.0,0.0,0,1,2,2,0,0,0,1,214
2018-02-07,8,-13.3,60,0.6,1598,-19.4,0.02,0.0,0.0,0,1,2,2,0,0,0,1,469
2018-02-07,9,-12.0,50,1.3,1523,-20.3,0.43,0.0,0.0,0,1,2,2,0,0,0,1,237
2018-02-07,10,-9.6,39,0.7,1580,-21.0,1.06,0.0,0.0,0,1,2,2,0,0,0,1,155
2018-02-07,11,-7.0,28,3.3,1829,-22.4,1.56,0.0,0.0,0,1,2,2,0,0,0,1,176
2018-02-07,12,-6.0,24,2.6,1964,-23.3,1.97,0.0,0.0,0,1,2,2,0,0,0,1,188
2018-02-07,13,-4.5,23,2.6,1937,-22.5,2.12,0.0,0.0,0,1,2,2,0,0,0,1,228
2018-02-07,14,-3.5,20,1.5,1976,-23.2,2.02,0.0,0.0,0,1,2,2,0,0,0,1,199
2018-02-07,15,-2.1,20,2.3,1961,-22.1,1.87,0.0,0.0,0,1,2,2,0,0,0,1,221
2018-02-07,16,-1.7,18,2.0,1919,-22.9,1.41,0.0,0.0,0,1,2,2,0,0,0,1,240
2018-02-07,17,-2.3,20,2.2,1994,-22.2,0.77,0.0,0.0,0,1,2,2,0,0,0,1,320
2018-02-07,18,-4.0,27,2.5,2000,-20.2,0.16,0.0,0.0,0,1,2,2,0,0,0,1,448
2018-02-07,19,-5.2,33,2.6,2000,-19.0,0.0,0.0,0.0,0,1,2,2,0,0,0,1,280
2018-02-07,20,-5.8,44,2.1,1994,-16.1,0.0,0.0,0.0,0,1,2,2,0,0,0,1,218
2018-02-07,21,-6.3,48,2.2,1965,-15.5,0.0,0.0,0.0,0,1,2,2,0,0,0,1,223
2018-02-07,22,-6.8,50,1.7,1856,-15.5,0.0,0.0,0.0,0,1,2,2,0,0,0,1,200
2018-02-07,23,-7.6,50,1.0,1839,-16.2,0.0,0.0,0.0,0,1,2,2,0,0,0,1,164
2018-02-08,0,-8.2,50,1.1,1850,-16.8,0.0,0.0,0.0,0,1,2,3,0,0,0,1,136
2018-02-08,1,-8.5,60,1.2,1908,-14.8,0.0,0.0,0.0,0,1,2,3,0,0,0,1,126
2018-02-08,2,-8.3,65,0.4,1750,-13.7,0.0,0.0,0.0,0,1,2,3,0,0,0,1,103
2018-02-08,3,-8.6,64,0.9,1754,-14.1,0.0,0.0,0.0,0,1,2,3,0,0,0,1,57
2018-02-08,4,-9.0,54,0.6,1833,-16.6,0.0,0.0,0.0,0,1,2,3,0,0,0,1,46
2018-02-08,5,-9.0,56,0.4,1678,-16.1,0.0,0.0,0.0,0,1,2,3,0,0,0,1,39
2018-02-08,6,-9.3,61,0.7,1684,-15.4,0.0,0.0,0.0,0,1,2,3,0,0,0,1,99
2018-02-08,7,-9.6,67,1.0,1503,-14.5,0.0,0.0,0.0,0,1,2,3,0,0,0,1,255
2018-02-08,8,-9.7,65,0.8,1508,-15.0,0.02,0.0,0.0,0,1,2,3,0,0,0,1,507
2018-02-08,9,-8.5,55,1.0,1482,-15.9,0.4,0.0,0.0,0,1,2,3,0,0,0,1,270
2018-02-08,10,-6.3,46,1.3,1346,-16.0,1.01,0.0,0.0,0,1,2,3,0,0,0,1,160
2018-02-08,11,-3.1,39,1.2,1495,-15.1,1.54,0.0,0.0,0,1,2,3,0,0,0,1,217
2018-02-08,12,-1.5,35,1.2,1551,-15.0,1.9,0.0,0.0,0,1,2,3,0,0,0,1,253
2018-02-08,13,0.3,30,1.4,1697,-15.2,2.11,0.0,0.0,0,1,2,3,0,0,0,1,270
2018-02-08,14,0.9,25,2.4,1730,-16.9,2.09,0.0,0.0,0,1,2,3,0,0,0,1,253
2018-02-08,15,1.4,25,2.2,1686,-16.5,1.81,0.0,0.0,0,1,2,3,0,0,0,1,286
2018-02-08,16,2.0,25,2.3,1755,-16.0,1.3,0.0,0.0,0,1,2,3,0,0,0,1,284
2018-02-08,17,1.5,24,1.9,1788,-16.9,0.72,0.0,0.0,0,1,2,3,0,0,0,1,337
2018-02-08,18,-0.5,26,1.7,1999,-17.7,0.15,0.0,0.0,0,1,2,3,0,0,0,1,564
2018-02-08,19,-1.8,35,1.4,1558,-15.2,0.0,0.0,0.0,0,1,2,3,0,0,0,1,378
2018-02-08,20,-2.8,40,1.5,1593,-14.5,0.0,0.0,0.0,0,1,2,3,0,0,0,1,277
2018-02-08,21,-3.3,42,1.1,1596,-14.4,0.0,0.0,0.0,0,1,2,3,0,0,0,1,268
2018-02-08,22,-3.9,41,0.4,1462,-15.2,0.0,0.0,0.0,0,1,2,3,0,0,0,1,233
2018-02-08,23,-4.3,44,0.7,1247,-14.7,0.0,0.0,0.0,0,1,2,3,0,0,0,1,195
2018-02-09,0,-4.6,38,0.1,1551,-16.7,0.0,0.0,0.0,0,1,2,4,0,0,0,1,178
2018-02-09,1,-4.8,44,1.1,1432,-15.2,0.0,0.0,0.0,0,1,2,4,0,0,0,1,159
2018-02-09,2,-5.1,47,0.9,1460,-14.6,0.0,0.0,0.0,0,1,2,4,0,0,0,1,107
2018-02-09,3,-5.2,48,0.7,1309,-14.5,0.0,0.0,0.0,0,1,2,4,0,0,0,1,78
2018-02-09,4,-4.4,47,0.9,1343,-14.0,0.0,0.0,0.0,0,1,2,4,0,0,0,1,46
2018-02-09,5,-4.2,44,1.1,1196,-14.6,0.0,0.0,0.0,0,1,2,4,0,0,0,1,36
2018-02-09,6,-4.0,41,0.8,1242,-15.3,0.0,0.0,0.0,0,1,2,4,0,0,0,1,117
2018-02-09,7,-3.6,42,0.9,1258,-14.6,0.0,0.0,0.0,0,1,2,4,0,0,0,1,273
2018-02-09,8,-3.3,39,0.9,1279,-15.3,0.02,0.0,0.0,0,1,2,4,0,0,0,1,589
2018-02-09,9,-2.4,36,1.2,1276,-15.4,0.2,0.0,0.0,0,1,2,4,0,0,0,1,308
2018-02-09,10,-1.3,34,0.5,1192,-15.1,0.32,0.0,0.0,0,1,2,4,0,0,0,1,199
2018-02-09,11,-0.2,31,0.8,1269,-15.3,0.5,0.0,0.0,0,1,2,4,0,0,0,1,238
2018-02-09,12,1.6,28,0.5,1193,-14.9,0.88,0.0,0.0,0,1,2,4,0,0,0,1,260
2018-02-09,13,2.6,27,0.8,1120,-14.5,0.82,0.0,0.0,0,1,2,4,0,0,0,1,268
2018-02-09,14,4.0,25,0.9,1009,-14.3,1.06,0.0,0.0,0,1,2,4,0,0,0,1,283
2018-02-09,15,5.0,24,1.0,1037,-13.9,1.16,0.0,0.0,0,1,2,4,0,0,0,1,315
2018-02-09,16,6.0,28,1.7,1183,-11.1,1.03,0.0,0.0,0,1,2,4,0,0,0,1,319
2018-02-09,17,4.8,38,3.0,1582,-8.3,0.47,0.0,0.0,0,1,2,4,0,0,0,1,422
2018-02-09,18,4.1,40,2.1,1327,-8.3,0.1,0.0,0.0,0,1,2,4,0,0,0,1,659
2018-02-09,19,3.3,58,1.7,1024,-4.1,0.0,0.0,0.0,0,1,2,4,0,0,0,1,407
2018-02-09,20,3.0,61,1.9,842,-3.8,0.0,0.0,0.0,0,1,2,4,0,0,0,1,308
2018-02-09,21,2.9,63,1.0,786,-3.4,0.0,0.0,0.0,0,1,2,4,0,0,0,1,243
2018-02-09,22,2.5,66,1.1,759,-3.2,0.0,0.0,0.0,0,1,2,4,0,0,0,1,263
2018-02-09,23,2.0,70,0.7,689,-2.9,0.0,0.0,0.0,0,1,2,4,0,0,0,1,193
2018-02-10,0,1.5,71,1.1,590,-3.1,0.0,0.0,0.0,0,1,2,5,0,0,0,1,197
2018-02-10,1,1.7,71,1.2,584,-3.0,0.0,0.0,0.0,0,1,2,5,0,0,0,1,237
2018-02-10,2,1.9,71,1.5,584,-2.8,0.0,0.0,0.0,0,1,2,5,0,0,0,1,169
2018-02-10,3,2.0,71,1.2,534,-2.7,0.0,0.0,0.0,0,1,2,5,0,0,0,1,145
2018-02-10,4,1.9,74,1.2,514,-2.2,0.0,0.0,0.0,0,1,2,5,0,0,0,1,79
2018-02-10,5,1.8,75,2.0,484,-2.1,0.0,0.0,0.0,0,1,2,5,0,0,0,1,41
2018-02-10,6,1.6,78,1.6,448,-1.8,0.0,0.0,0.0,0,1,2,5,0,0,0,1,48
2018-02-10,7,1.6,81,1.4,393,-1.3,0.0,0.0,0.0,0,1,2,5,0,0,0,1,97
2018-02-10,8,1.6,82,1.3,349,-1.1,0.01,0.0,0.0,0,1,2,5,0,0,0,1,188
2018-02-10,9,1.6,78,2.0,260,-1.8,0.17,0.0,0.0,0,1,2,5,0,0,0,1,222
2018-02-10,10,1.8,73,2.8,270,-2.5,0.69,0.0,0.0,0,1,2,5,0,0,0,1,223
2018-02-10,11,2.6,62,2.9,294,-3.9,1.12,0.0,0.0,0,1,2,5,0,0,0,1,235
2018-02-10,12,2.9,53,4.7,354,-5.7,1.37,0.0,0.0,0,1,2,5,0,0,0,1,248
2018-02-10,13,2.8,31,4.0,967,-12.6,1.42,0.0,0.0,0,1,2,5,0,0,0,1,296
2018-02-10,14,2.2,24,4.5,1700,-16.3,1.66,0.0,0.0,0,1,2,5,0,0,0,1,286
2018-02-10,15,2.0,20,4.1,1942,-18.6,1.49,0.0,0.0,0,1,2,5,0,0,0,1,277
2018-02-10,16,0.3,17,4.9,2000,-21.9,0.87,0.0,0.0,0,1,2,5,0,0,0,1,291
2018-02-10,17,-0.9,19,5.0,2000,-21.6,0.48,0.0,0.0,0,1,2,5,0,0,0,1,277
2018-02-10,18,-2.0,15,5.6,2000,-25.2,0.13,0.0,0.0,0,1,2,5,0,0,0,1,216
2018-02-10,19,-3.1,14,5.1,2000,-26.9,0.0,0.0,0.0,0,1,2,5,0,0,0,1,151
2018-02-10,20,-4.4,19,5.8,2000,-24.6,0.0,0.0,0.0,0,1,2,5,0,0,0,1,132
2018-02-10,21,-5.6,28,4.1,2000,-21.2,0.0,0.0,0.0,0,1,2,5,0,0,0,1,124
